actor_loss,adjusted_no_steps,buffer_size,critic_loss,episode_num,episode_reward,eplenmean,eprewmean,fps,nupdates,sampling_loop,total_timesteps
0.3351020872592926,50,10000,0.9658233201503754,200,-5.1021744539831255,50.0,-6.832664,3796,10000,1,10000
0.22304210159927607,200,10400,0.7172511118650436,202,-188.62605134105544,200.0,-188.626051,464,10400,2,10400
0.17528223570436238,200,10800,0.7418381169438362,204,-39.48916740392662,200.0,-39.489167,379,10800,3,10800
0.1282926263473928,200,11200,0.8397506743669509,206,-34.099096907684725,200.0,-34.099097,321,11200,4,11200
0.13524803662672638,200,11600,0.8642671343684196,208,-53.62222765447853,200.0,-53.622228,281,11600,5,11600
-0.16561910904943944,200,12000,0.8732614994049073,210,-32.377482760102964,200.0,-32.377483,253,12000,6,12000
-0.6213476324081421,200,12400,0.8813269087672233,212,-51.02325552943682,200.0,-51.023256,231,12400,7,12400
-1.0596327596902848,200,12800,0.8399111646413803,214,-85.74307392665905,200.0,-85.743074,213,12800,8,12800
-1.222856092453003,200,13200,0.8479739215970039,216,-8.140152537038768,200.0,-8.140153,198,13200,9,13200
-1.3084092354774475,200,13600,0.8912831577658653,218,-36.42084520689093,200.0,-36.420845,186,13600,10,13600
-1.4245146358013152,200,14000,0.9368153294920921,220,-16.067800464335896,200.0,-16.0678,176,14000,11,14000
-1.595605034828186,200,14400,1.0218802070617676,222,6.129610506218642,200.0,6.129611,168,14400,12,14400
-1.9187021768093109,200,14800,1.1755307772755623,224,9.857069812615485,200.0,9.85707,160,14800,13,14800
-2.1718327581882475,200,15200,1.2163200613856315,226,-24.314833064515867,200.0,-24.314833,154,15200,14,15200
-2.460804660320282,200,15600,1.3579612267017365,228,-17.45858978018179,200.0,-17.45859,149,15600,15,15600
-2.8218791818618776,200,16000,1.4756400787830353,230,84.03485759936552,200.0,84.034858,144,16000,16,16000
-3.070002295970917,200,16400,1.5787649059295654,232,-18.803732944675627,200.0,-18.803733,139,16400,17,16400
-3.422237045764923,200,16800,1.7215971171855926,234,-15.430625163334625,200.0,-15.430625,136,16800,18,16800
-3.8119696283340456,200,17200,1.7723268723487855,236,-13.013138742969181,200.0,-13.013139,132,17200,19,17200
-4.087845544815064,200,17600,1.9431908577680588,238,15.9405845519877,200.0,15.940585,129,17600,20,17600
-4.56381945848465,200,18000,2.267772259116173,240,89.78965612050656,200.0,89.789656,126,18000,21,18000
-4.979160370826722,200,18400,2.2531458741426467,242,-12.803862103732333,200.0,-12.803862,123,18400,22,18400
-5.520527558326721,200,18800,2.3103926771879197,244,102.83956777348747,200.0,102.839568,120,18800,23,18800
-5.990310163497925,200,19200,2.3427411019802094,246,-1.0129705808352094,200.0,-1.012971,118,19200,24,19200
-6.346434512138367,200,19600,2.4796301287412645,248,169.38548236019267,200.0,169.385482,116,19600,25,19600
-6.771593728065491,200,20000,2.498684964776039,250,168.06827885215094,200.0,168.068279,114,20000,26,20000
-7.178590917587281,200,20400,2.5426498788595198,252,-5.21559065173186,200.0,-5.215591,104,20400,27,20400
-7.5011893033981325,200,20800,2.67788698554039,254,-113.67919316655518,200.0,-113.679193,103,20800,28,20800
-8.032505931854248,200,21200,2.6560493767261506,256,148.49336224962687,200.0,148.493362,102,21200,29,21200
-8.54156201839447,200,21600,2.805427134037018,258,207.61972848338172,200.0,207.619728,101,21600,30,21600
-8.870190091133118,200,22000,2.7761270642280578,260,189.94873262083058,200.0,189.948733,100,22000,31,22000
-9.289088706970215,200,22400,2.8845268857479094,262,197.30853040627858,200.0,197.30853,99,22400,32,22400
-9.702768230438233,200,22800,2.9494664132595063,264,-22.552923769220627,200.0,-22.552924,98,22800,33,22800
-10.073149995803833,200,23200,2.9767404651641844,266,203.58708552341,200.0,203.587086,97,23200,34,23200
-10.191467542648315,200,23600,3.102629132270813,268,-22.141986382257222,200.0,-22.141986,96,23600,35,23600
-10.533369789123535,200,24000,3.09361509680748,270,-11.20657876740884,200.0,-11.206579,95,24000,36,24000
-10.917310161590576,200,24400,3.139088318347931,272,260.24355324829145,200.0,260.243553,94,24400,37,24400
-11.46263599395752,200,24800,3.30732754945755,274,229.17628632270936,200.0,229.176286,93,24800,38,24800
-11.608681421279908,200,25200,3.2462329363822935,276,17.79404467307675,200.0,17.794045,93,25200,39,25200
-11.974087724685669,200,25600,3.248002305030823,278,-11.357427930881077,200.0,-11.357428,92,25600,40,25600
-12.447200489044189,200,26000,3.315758273601532,280,25.605774618949603,200.0,25.605775,91,26000,41,26000
-12.924643030166626,200,26400,3.320026489496231,282,304.3902044811176,200.0,304.390204,90,26400,42,26400
-13.320143203735352,200,26800,3.479672645330429,284,251.79211866443765,200.0,251.792119,90,26800,43,26800
-13.715913705825805,200,27200,3.4799584519863127,286,284.7674908892366,200.0,284.767491,89,27200,44,27200
-14.250414037704468,200,27600,3.538523589372635,288,33.14086206304399,200.0,33.140862,89,27600,45,27600
-14.517958688735963,200,28000,3.5614039242267608,290,-7.901627706381709,200.0,-7.901628,88,28000,46,28000
-14.879487924575805,200,28400,3.663341888189316,292,286.7153970687794,200.0,286.715397,88,28400,47,28400
-15.276218452453612,200,28800,3.813495979309082,294,331.6125562861018,200.0,331.612556,87,28800,48,28800
-15.825680694580079,200,29200,3.853865338563919,296,357.0638944637796,200.0,357.063894,87,29200,49,29200
-16.01767462730408,200,29600,3.9652426731586456,298,64.82249397206576,200.0,64.822494,86,29600,50,29600
-16.374304733276368,200,30000,3.991051893234253,300,8.272789828586232,200.0,8.27279,86,30000,51,30000
-16.918464546203612,200,30400,4.147252821922303,302,415.19750252282677,200.0,415.197503,82,30400,52,30400
-17.10789035797119,200,30800,4.581064093112945,304,226.79227356879554,200.0,226.792274,82,30800,53,30800
-17.79801110267639,200,31200,4.528670054674149,306,409.79198140478405,200.0,409.791981,81,31200,54,31200
-18.083658981323243,200,31600,4.577560211420059,308,372.51433726899177,200.0,372.514337,81,31600,55,31600
-18.218854694366456,200,32000,4.7243053448200225,310,14.672943244007117,200.0,14.672943,81,32000,56,32000
-18.686497411727906,200,32400,4.827749276161194,312,350.72638879790816,200.0,350.726389,80,32400,57,32400
-19.10137209892273,200,32800,5.079687393903733,314,460.8449045072496,200.0,460.844905,80,32800,58,32800
-19.372348537445067,200,33200,5.133409246206283,316,417.7812644558222,200.0,417.781264,80,33200,59,33200
-20.174476947784424,200,33600,5.373357683420181,318,447.2679866011026,200.0,447.267987,80,33600,60,33600
-20.155386295318603,200,34000,5.582147195339203,320,23.50478671063804,200.0,23.504787,79,34000,61,34000
-20.481718463897707,200,34400,5.482136085033416,322,474.0398719210767,200.0,474.039872,79,34400,62,34400
